,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
25588,252.6704532,Entire home/apt,4,False,0,1,8,83,2,2.963025503,0.420679797,94.59412854,6.774207335,145.6600692,3.520547672,16.33452,48.21363,Vienna,weekends
25589,153.0981932,Entire home/apt,3,True,0,1,10,96,1,4.390188546,0.267404134,99.45589775,7.122375167,99.19311031,2.397459205,16.31738,48.19652,Vienna,weekends
25590,121.7773415,Entire home/apt,5,True,0,0,9,88,1,3.122825087,0.545992372,91.55503739,6.55656768,132.4691512,3.201728275,16.33213,48.21284,Vienna,weekends
25591,153.0981932,Entire home/apt,3,True,0,1,9,98,1,4.310419965,0.333989452,103.4769407,7.410335734,102.0220882,2.465834508,16.31912,48.19533,Vienna,weekends
25592,255.0078302,Entire home/apt,4,False,0,0,10,100,1,4.851868222,0.543908927,114.2939251,8.184976783,91.21136685,2.204543545,16.323,48.181,Vienna,weekends
25593,217.843536,Entire home/apt,2,False,1,0,10,98,1,3.045365389,0.872188378,100.0210494,7.162847602,140.5341327,3.396655767,16.35349,48.18468,Vienna,weekends
25594,139.0739312,Private room,2,False,0,0,10,100,1,10.17261576,3.521261837,35.41525004,2.536206531,39.4497913,0.953486235,16.26961,48.1491,Vienna,weekends
25595,133.2304887,Entire home/apt,5,False,1,0,8,80,1,4.373142439,0.321020835,102.4301921,7.335374505,100.6625843,2.432975824,16.31805,48.19566,Vienna,weekends
25596,165.720029,Entire home/apt,2,False,0,0,10,95,1,4.821283327,0.241313168,91.22046587,6.532607875,88.36414925,2.135727394,16.31071,48.19803,Vienna,weekends
25597,191.1974382,Entire home/apt,3,False,0,0,10,100,0,2.32517763,0.258217785,119.337822,8.546187396,195.9816627,4.736801172,16.34258,48.21096,Vienna,weekends
25598,167.1224552,Private room,2,False,1,0,10,100,1,1.954949111,0.598171366,138.0847721,9.888720264,217.9468646,5.267691627,16.34808,48.21264,Vienna,weekends
25599,136.7365542,Private room,2,False,0,0,10,100,1,4.379341338,0.337381222,71.857967,5.145993463,94.18711025,2.276466115,16.31511,48.21305,Vienna,weekends
25600,131.1268494,Private room,2,False,1,0,8,90,1,2.80080806,0.254359392,88.00856601,6.302592799,134.1244334,3.241735807,16.34609,48.22571,Vienna,weekends
25601,114.7652105,Private room,2,False,0,0,8,91,1,2.66961228,0.13962856,98.69628804,7.067976932,155.2450717,3.752213485,16.34043,48.21766,Vienna,weekends
25602,133.2304887,Private room,2,False,0,0,10,80,1,4.856603737,0.607594593,52.9189966,3.789709367,71.42502132,1.726315208,16.42128,48.17861,Vienna,weekends
25603,440.361826,Entire home/apt,5,False,1,0,10,100,4,9.425755866,3.182076179,40.54657675,2.903678292,42.3187293,1.022827359,16.26522,48.16458,Vienna,weekends
25604,97.46862071,Private room,4,False,1,0,9,95,1,4.546333119,0.299824264,89.18177501,6.386610287,93.09278701,2.250016744,16.33205,48.17855,Vienna,weekends
25605,104.247014,Private room,2,False,1,0,10,98,1,4.113785777,0.315779098,92.40476831,6.617419801,105.181698,2.542201059,16.33547,48.18174,Vienna,weekends
25606,104.247014,Private room,2,False,1,0,10,96,1,4.271526622,0.348209898,89.06193488,6.378028128,99.2300869,2.398352915,16.33549,48.1798,Vienna,weekends
25607,104.247014,Private room,3,False,1,0,10,100,1,4.141595239,0.276468711,92.76584588,6.643277794,104.5995075,2.52812974,16.33493,48.18174,Vienna,weekends
25608,249.1643877,Entire home/apt,4,True,0,1,10,100,1,3.729450757,0.7450812,78.08380643,5.591847004,102.3644384,2.474108981,16.36815,48.17518,Vienna,weekends
25609,115.933899,Private room,2,False,0,0,9,100,1,2.95296423,0.047720093,79.75823415,5.711758469,123.9750349,2.99642876,16.35221,48.23089,Vienna,weekends
25610,191.4311759,Entire home/apt,3,True,0,0,10,96,0,4.298670759,0.18272015,60.02304604,4.298454513,80.59485774,1.947946616,16.42005,48.18543,Vienna,weekends
25611,173.9008485,Entire home/apt,4,False,0,1,10,100,1,4.405159772,1.125612279,67.55648713,4.837949857,86.38691771,2.087938471,16.36474,48.16935,Vienna,weekends
25612,81.34071944,Private room,2,False,1,0,8,80,0,3.134376244,0.417178371,91.90654598,6.581740405,123.4441797,2.983598195,16.37049,48.18041,Vienna,weekends
25613,144.9173737,Entire home/apt,3,False,0,0,10,100,0,4.476333595,0.394909478,103.3771883,7.403192123,97.52387174,2.357114353,16.31671,48.19541,Vienna,weekends
25614,151.9295047,Entire home/apt,3,False,0,0,10,100,0,4.052446218,0.900132169,84.3629446,6.041517449,101.5334295,2.454023816,16.34272,48.17851,Vienna,weekends
25615,189.0937989,Entire home/apt,4,False,0,0,10,100,1,5.05724153,0.845214789,48.86607282,3.499465707,76.7372827,1.854710516,16.3561,48.25248,Vienna,weekends
25616,98.63730921,Private room,2,False,0,0,10,100,1,3.520321435,0.547105513,94.04025268,6.734542401,121.0656662,2.926110441,16.34435,48.18365,Vienna,weekends
25617,159.8765865,Entire home/apt,6,False,1,0,10,100,2,6.127853006,0.090302206,94.30268581,6.75333613,71.98313837,1.739804682,16.29589,48.19021,Vienna,weekends
25618,120.608653,Entire home/apt,2,False,1,0,10,100,1,7.116312242,1.234142758,48.09462593,3.444219771,54.21005954,1.310236224,16.33349,48.15042,Vienna,weekends
25619,307.3650749,Entire home/apt,3,False,0,0,10,100,1,4.286980699,0.206691173,99.55312149,7.129337689,102.1398453,2.468680652,16.31882,48.19656,Vienna,weekends
25620,880.9573896,Entire home/apt,5,False,0,0,10,100,2,2.770223515,0.305350293,87.09701674,6.237313656,122.2018284,2.953571045,16.40627,48.22061,Vienna,weekends
25621,271.1357315,Entire home/apt,2,False,1,0,9,80,0,4.511842008,1.240717607,54.37298781,3.893834623,83.62342499,2.021145918,16.34959,48.24579,Vienna,weekends
25622,182.081668,Private room,2,False,1,0,9,91,1,3.797281672,0.920853636,86.01073303,6.159521184,110.7359688,2.676445641,16.32266,48.20636,Vienna,weekends
25623,173.9008485,Entire home/apt,2,False,0,1,10,91,1,6.398034029,0.693742786,68.22985818,4.886172249,64.93193168,1.569379736,16.28933,48.19693,Vienna,weekends
25624,162.2139635,Entire home/apt,2,False,0,0,10,95,1,1.907864715,0.549062524,142.0295091,10.1712163,230.701462,5.575965327,16.34865,48.21241,Vienna,weekends
